measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,3.21656134,3.595367331,2.853155173
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,5.034904812,5.724437887,4.34025669
1,Deaths,97,Argentina,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,8050.97559,8443.384973,7642.874674
1,Deaths,97,Argentina,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,9224.48726,9683.750292,8760.99304
1,Deaths,181,Madagascar,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,158.6595973,193.8001763,129.4979235
1,Deaths,181,Madagascar,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,282.2405535,343.1340062,232.0868342
1,Deaths,94,Switzerland,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,2440.583127,2555.99504,2309.688795
1,Deaths,94,Switzerland,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,2822.903457,2947.877249,2673.874896
1,Deaths,149,Palestine,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,144.1654785,169.8449673,121.431271
1,Deaths,149,Palestine,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,172.0315231,200.8754649,145.9435498
1,Deaths,147,Libya,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1997,313.3787029,372.2146193,260.9420921
1,Deaths,147,Libya,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1997,364.4339259,433.5445812,303.2561465
1,Deaths,128,Guatemala,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,177.0936795,214.0919961,144.4276739
1,Deaths,128,Guatemala,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,344.33048,406.3603652,289.6353439
1,Deaths,79,Finland,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,1407.140776,1480.809322,1326.94248
1,Deaths,79,Finland,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,1687.17759,1776.140853,1595.974658
1,Deaths,163,India,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,21960.34082,25293.87545,19094.76556
1,Deaths,163,India,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,31613.66262,35898.05239,27856.54852
1,Deaths,144,Jordan,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,164.111461,202.4350806,130.743071
1,Deaths,144,Jordan,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,190.3641607,235.4539053,151.4582603
1,Deaths,105,Antigua and Barbuda,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,2.422976144,2.752066868,2.130966949
1,Deaths,105,Antigua and Barbuda,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,3.505810229,4.048511306,3.025202744
1,Deaths,145,Kuwait,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,68.06449127,75.37851416,61.46403795
1,Deaths,145,Kuwait,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,84.00125869,92.31304753,76.56196488
1,Deaths,63,Ukraine,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,18203.60508,19065.04393,17379.74581
1,Deaths,63,Ukraine,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,20733.15594,21751.21263,19788.0782
1,Deaths,10,Cambodia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,960.0597702,1254.375126,743.8749232
1,Deaths,10,Cambodia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,1184.113655,1514.558184,930.3644783
1,Deaths,67,Japan,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,43784.74467,45663.94039,40744.5068
1,Deaths,67,Japan,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,48965.94082,51241.27084,45556.25112
1,Deaths,71,Australia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,4984.05882,5215.192416,4699.949222
1,Deaths,71,Australia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,6025.278459,6309.620844,5669.887371
1,Deaths,75,Austria,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,2454.748262,2551.862802,2341.804195
1,Deaths,75,Austria,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,2860.856064,2993.617503,2719.734474
1,Deaths,102,United States of America,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,134134.8145,138795.5509,128183.2467
1,Deaths,102,United States of America,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,150507.9257,155921.0382,143176.584
1,Deaths,101,Canada,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,13517.91363,14100.75971,12886.7367
1,Deaths,101,Canada,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,15039.96578,15668.02127,14319.17723
1,Deaths,380,Palau,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1998,2.669363151,3.411353878,2.061012043
1,Deaths,380,Palau,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1998,3.534315531,4.518795747,2.720795638
1,Deaths,90,Norway,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1998,1358.3874,1418.723627,1290.283238
1,Deaths,90,Norway,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1998,1591.673909,1668.808972,1508.397295
1,Deaths,93,Sweden,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,2414.788438,2536.913935,2270.528074
1,Deaths,93,Sweden,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,2831.140889,3000.233412,2671.416118
1,Deaths,185,Rwanda,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,120.5002522,158.7313611,93.47238767
1,Deaths,185,Rwanda,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,184.7002891,235.9877737,146.2902875
1,Deaths,180,Kenya,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,259.2497222,307.3073034,208.6907159
1,Deaths,180,Kenya,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,403.2485902,482.5542885,324.7881603
1,Deaths,68,Republic of Korea,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,9798.906613,10335.68303,9258.729953
1,Deaths,68,Republic of Korea,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,11246.02424,11870.16592,10647.67051
1,Deaths,125,Colombia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,1819.147353,1986.625566,1664.86004
1,Deaths,125,Colombia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,2564.510834,2812.851463,2337.769167
1,Deaths,33,Armenia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,896.3072073,946.6045487,849.3535179
1,Deaths,33,Armenia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,1049.059612,1118.66287,990.7642688
1,Deaths,198,Zimbabwe,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1997,403.6260746,470.007176,340.114975
1,Deaths,198,Zimbabwe,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1997,522.5426781,605.2318598,441.1949056
1,Deaths,121,Bolivia (Plurinational State of),3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,239.8199112,330.7521458,147.6119783
1,Deaths,179,Ethiopia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,370.7348291,608.0913627,212.1889486
1,Deaths,179,Ethiopia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,954.5767918,1611.258308,556.9951945
1,Deaths,140,Bahrain,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,44.1883916,51.51640149,37.89192616
1,Deaths,140,Bahrain,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,56.06856211,64.68767514,48.37989418
1,Deaths,95,United Kingdom,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,29785.89373,30804.79789,28501.37853
1,Deaths,95,United Kingdom,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,34200.00877,35281.84215,32737.84929
1,Deaths,50,Montenegro,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,304.6986436,331.2657377,278.6716562
1,Deaths,50,Montenegro,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,336.8777607,366.8040101,309.731378
1,Deaths,122,Ecuador,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,325.3546637,355.7304308,293.3612927
1,Deaths,122,Ecuador,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,457.7278699,506.3960452,411.0495479
1,Deaths,116,Saint Lucia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,6.749652278,7.494009807,6.028163912
1,Deaths,116,Saint Lucia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,9.413759369,10.67626397,8.339759081
1,Deaths,148,Morocco,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,1819.190217,2243.775975,1348.805708
1,Deaths,148,Morocco,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,2190.582526,2706.633068,1646.932283
1,Deaths,178,Eritrea,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,39.03486523,54.44972346,25.50969876
1,Deaths,178,Eritrea,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,75.30232248,101.218026,50.85938937
1,Deaths,216,Senegal,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,183.2451569,253.0932171,129.5592653
1,Deaths,216,Senegal,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,297.0170607,398.4891477,210.4626173
1,Deaths,141,Egypt,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,1644.808069,1862.266338,1415.155626
1,Deaths,141,Egypt,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,2177.228628,2459.25662,1905.305788
1,Deaths,170,Congo,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,82.16145673,131.1975908,47.23405397
1,Deaths,170,Congo,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,156.919092,243.5314428,91.60681318
1,Deaths,41,Uzbekistan,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,1017.064007,1122.38513,909.3002941
1,Deaths,41,Uzbekistan,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,1522.290881,1678.001651,1377.662054
1,Deaths,204,Chad,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,124.0668443,186.9092886,82.16327789
1,Deaths,204,Chad,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,222.2951496,330.5098863,149.2129257
1,Deaths,212,Mauritania,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,44.65115564,60.23088441,32.23602012
1,Deaths,212,Mauritania,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,77.2831666,97.86414461,58.18255452
1,Deaths,161,Bangladesh,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,2799.336611,3885.697013,1820.508687
1,Deaths,161,Bangladesh,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,3633.275506,5108.969887,2408.567911
1,Deaths,131,Nicaragua,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,87.02961925,95.89418032,78.02161807
1,Deaths,131,Nicaragua,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,134.9086199,150.0430399,120.6591141
1,Deaths,204,Chad,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1997,117.1686091,173.7962798,78.83674646
1,Deaths,204,Chad,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1997,209.9312778,301.692154,144.2165687
1,Deaths,206,Gambia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1997,14.71421966,18.75082139,11.12407286
1,Deaths,206,Gambia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1997,22.52643728,28.4848883,16.80287489
1,Deaths,374,Niue,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1997,0.384065112,0.477857961,0.318083786
1,Deaths,374,Niue,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1997,0.488699724,0.601401856,0.407210944
1,Deaths,136,Paraguay,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,324.3564133,363.4944682,284.5710849
1,Deaths,136,Paraguay,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,376.5332053,420.3162509,332.8119872
1,Deaths,393,Saint Kitts and Nevis,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1997,1.633212033,1.888467734,1.379623774
1,Deaths,393,Saint Kitts and Nevis,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1997,2.791022257,3.277347925,2.368313458
1,Deaths,522,Sudan,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,557.5226966,1050.51058,307.7493227
1,Deaths,522,Sudan,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,737.6592049,1347.347301,432.4960221
1,Deaths,135,Brazil,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,16161.56676,16829.24011,15457.31309
1,Deaths,135,Brazil,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,18437.57474,19213.93639,17646.63564
1,Deaths,305,Bermuda,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,11.44420615,13.1632898,9.78815573
1,Deaths,305,Bermuda,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,15.80583882,17.81340473,14.00615182
1,Deaths,176,Comoros,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,9.973159815,12.78711416,7.111736228
1,Deaths,176,Comoros,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,15.93526988,19.8457987,11.51771093
1,Deaths,212,Mauritania,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1997,44.0356691,56.58678167,32.43620734
1,Deaths,212,Mauritania,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1997,76.80679401,94.80472395,58.53668488
1,Deaths,113,Guyana,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,14.71161409,17.37502319,12.42757064
1,Deaths,113,Guyana,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,22.83821484,27.0404792,19.21080249
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,1501.866091,1695.212081,1336.363107
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,1723.930988,1948.115761,1535.069379
1,Deaths,63,Ukraine,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,18230.1595,19073.00815,17442.4042
1,Deaths,63,Ukraine,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,20790.18565,21750.06855,19825.27152
1,Deaths,351,Guam,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,17.75216171,20.52732708,15.20339854
1,Deaths,351,Guam,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,22.04453615,25.28089039,19.02234927
1,Deaths,123,Peru,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,415.6075279,527.5295331,326.9859424
1,Deaths,123,Peru,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,1096.539841,1322.621911,902.0830664
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1998,9.633520518,11.39500069,7.928082508
1,Deaths,422,United States Virgin Islands,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1998,13.11947368,15.33976905,11.0412841
1,Deaths,206,Gambia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,17.35359506,21.48016386,13.7609936
1,Deaths,206,Gambia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,26.87999283,33.25082845,21.09291227
1,Deaths,210,Liberia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1998,34.2233647,50.14745324,22.56039266
1,Deaths,210,Liberia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1998,68.7699702,97.21766967,45.93940963
1,Deaths,217,Sierra Leone,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1997,89.99816551,114.4259986,67.06422996
1,Deaths,217,Sierra Leone,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1997,139.4777428,176.194579,104.5813114
1,Deaths,195,Namibia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,33.37849578,39.7938363,27.87907809
1,Deaths,195,Namibia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,54.05143865,62.46630181,45.84264846
1,Deaths,164,Nepal,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,507.4358208,710.1792096,333.0362388
1,Deaths,164,Nepal,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,686.0043923,959.0183441,458.1271622
1,Deaths,187,Somalia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1997,77.21643499,135.2219475,42.78878502
1,Deaths,187,Somalia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1997,146.2961529,241.9221009,82.51892276
1,Deaths,349,Greenland,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,32.67079336,36.47464636,29.35526052
1,Deaths,349,Greenland,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,35.896649,40.10540964,32.38802457
1,Deaths,60,Lithuania,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,1056.192807,1107.938729,1002.935902
1,Deaths,60,Lithuania,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,1197.5084,1258.547134,1137.446534
1,Deaths,40,Turkmenistan,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,172.7265127,186.7205285,160.3028092
1,Deaths,40,Turkmenistan,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,206.6785965,224.6632327,190.1689486
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,1382.851367,1493.356152,1268.398136
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,1803.882455,1967.137001,1646.42888
1,Deaths,214,Nigeria,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,877.8212943,1261.510092,583.6880117
1,Deaths,214,Nigeria,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,2128.002029,3070.451352,1463.381742
1,Deaths,191,Zambia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,143.2007902,181.0696671,112.2127546
1,Deaths,191,Zambia,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,261.0671211,324.8090707,205.0338247
1,Deaths,393,Saint Kitts and Nevis,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,1.59906167,1.845211822,1.368346829
1,Deaths,393,Saint Kitts and Nevis,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,2.712691671,3.167954805,2.299077937
1,Deaths,208,Guinea,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,184.2200844,230.7455993,147.2174628
1,Deaths,208,Guinea,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,294.5696387,366.7330884,233.236329
1,Deaths,106,Bahamas,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,13.9147023,16.1546079,11.90279855
1,Deaths,106,Bahamas,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,20.3584843,23.38286377,17.47855554
1,Deaths,380,Palau,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,2.763254756,3.546995057,2.145841235
1,Deaths,380,Palau,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,3.668364718,4.682673263,2.848788888
1,Deaths,140,Bahrain,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1998,49.61507691,57.82181975,41.60849742
1,Deaths,140,Bahrain,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1998,61.54497834,71.22815685,52.07351436
1,Deaths,190,Uganda,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,165.2001635,206.4596974,128.6448079
1,Deaths,190,Uganda,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,353.6344052,447.0299932,275.4610425
1,Deaths,197,Eswatini,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,55.13644582,83.57275815,31.35217912
1,Deaths,76,Belgium,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,5762.863266,5995.402235,5539.642352
1,Deaths,76,Belgium,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,6548.57527,6809.378222,6297.213433
1,Deaths,173,Gabon,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,43.52898056,68.25552422,25.63474406
1,Deaths,173,Gabon,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,82.28444989,126.3422947,49.88126613
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1997,468.8811585,575.2460119,377.1696621
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1997,558.0723348,675.8377435,456.2744181
1,Deaths,175,Burundi,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,86.81339114,120.0988607,60.8892195
1,Deaths,175,Burundi,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,144.8844334,201.147816,102.3577068
1,Deaths,413,Tokelau,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,0.165023734,0.214810317,0.124733086
1,Deaths,413,Tokelau,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,0.205105953,0.265804954,0.155888536
1,Deaths,416,Tuvalu,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,1999,1.246544478,1.660404367,0.986665765
1,Deaths,416,Tuvalu,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,1999,1.546154041,1.998472769,1.237420605
1,Deaths,165,Pakistan,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",99,Smoking,1,Number,2000,8031.966588,9532.940157,6744.618662
1,Deaths,165,Pakistan,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",169,All risk factors,1,Number,2000,10041.22602,11832.70529,8463.105239
